"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"classifier"
"OTU2977"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Saccharomycetales_fam_Incertae_sedis"	"Candida"	NA	"RDP"
"OTU2978"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2979"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2980"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2981"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	NA	NA	NA	"RDP"
"OTU2982"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_beljakovae"	"IDTAXA"
"OTU2983"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Russulales"	"Bondarzewiaceae"	"Heterobasidion"	"Heterobasidion_araucariae"	"RDP"
"OTU2984"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2985"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Sporidiobolales"	"Sporidiobolaceae"	"Rhodotorula"	"Rhodotorula_graminis"	"RDP"
"OTU2986"	"Fungi"	"Chytridiomycota"	"Lobulomycetes"	"Lobulomycetales"	NA	NA	NA	"IDTAXA"
"OTU2987"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	NA	"RDP"
"OTU2988"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Atractium"	"Atractium_stilbaster"	"RDP"
"OTU2989"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	"Herpotrichiellaceae"	"Cladophialophora"	"Cladophialophora_chaetospira"	"RDP"
"OTU2990"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2991"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2992"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"Penicillium_camemberti"	"IDTAXA"
"OTU2993"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2994"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA	"RDP"
"OTU2995"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	NA	NA	"RDP"
"OTU2996"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"OTU2997"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Sporidiobolales"	"Sporidiobolaceae"	NA	NA	"RDP"
"OTU2998"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliaceae"	"Arthrobotrys"	"Arthrobotrys_conoides"	"RDP"
"OTU2999"	"Fungi"	"Mucoromycota"	"Mucoromycetes"	"Mucorales"	"Mucoraceae"	"Mucor"	"Mucor_laxorrhizus"	"RDP"
"OTU3000"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3001"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	NA	NA	NA	"RDP"
"OTU3002"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymellaceae"	"Didymella"	"Didymella_microchlamydospora"	"RDP"
"OTU3003"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"OTU3004"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3005"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	NA	NA	"RDP"
"OTU3006"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pezizaceae"	NA	NA	"RDP"
"OTU3007"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
"OTU3008"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Xylariaceae"	NA	NA	"RDP"
"OTU3009"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3010"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3011"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3012"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	"Trichomeriaceae"	"Knufia"	NA	"RDP"
"OTU3013"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	NA	NA	NA	"RDP"
"OTU3014"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Thelebolales"	"Pseudeurotiaceae"	"Pseudeurotium"	"Pseudeurotium_bakeri"	"IDTAXA"
"OTU3015"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3016"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3017"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU3018"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3019"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3020"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3021"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3022"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Cordycipitaceae"	"Gibellula"	NA	"RDP"
"OTU3023"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Hyaloscyphaceae"	"Trichopeziza"	"Trichopeziza_mollissima"	"RDP"
"OTU3024"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	NA	NA	"IDTAXA"
"OTU3025"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	NA	NA	NA	NA	"IDTAXA"
"OTU3026"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	NA	"RDP"
"OTU3027"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Hymenochaetales"	"Schizoporaceae"	"Hyphodontia"	"Hyphodontia_sp"	"IDTAXA"
"OTU3028"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Botryosphaeriales"	"Aplosporellaceae"	"Aplosporella"	"Aplosporella_prunicola"	"RDP"
"OTU3029"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU3030"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Lophiostomataceae"	"Lophiostoma"	"Lophiostoma_sp"	"IDTAXA"
"OTU3031"	"Fungi"	"Olpidiomycota"	"Olpidiomycetes"	"Olpidiales"	"Olpidiaceae"	"Olpidium"	"Olpidium_brassicae"	"RDP"
"OTU3032"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Ascobolaceae"	"Ascobolus"	"Ascobolus_sp"	"IDTAXA"
"OTU3033"	"Fungi"	"Kickxellomycota"	"Kickxellomycetes"	"Kickxellales"	"Kickxellaceae"	"Ramicandelaber"	"Ramicandelaber_sp"	"IDTAXA"
"OTU3034"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3035"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Teichosporaceae"	"Teichospora"	"Teichospora_rubriostiolata"	"RDP"
"OTU3036"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Diversisporales"	"Diversisporaceae"	"Diversispora"	NA	"RDP"
"OTU3037"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3038"	"Fungi"	"Ascomycota"	"Lecanoromycetes"	"Lecanorales"	"Haematommataceae"	"Haematomma"	"Haematomma_africanum"	"RDP"
"OTU3039"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3040"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3041"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3042"	"Fungi"	"Rozellomycota"	"Rozellomycotina_cls_Incertae_sedis"	"GS07"	NA	NA	NA	"RDP"
"OTU3043"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3044"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3045"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU3046"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3047"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3048"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3049"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3050"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiales_fam_Incertae_sedis"	"Operculomyces"	"Operculomyces_laminatus"	"RDP"
"OTU3051"	"Fungi"	"Kickxellomycota"	"Kickxellomycetes"	"Kickxellales"	"Kickxellaceae"	"Coemansia"	"Coemansia_pectinata"	"IDTAXA"
"OTU3052"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pezizaceae"	"Peziza"	"Peziza_sp"	"IDTAXA"
"OTU3053"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3054"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Bolbitiaceae"	"Conocybe"	"Conocybe_vinaceobrunnea"	"RDP"
"OTU3055"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3056"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"RDP"
"OTU3057"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Thelephorales"	"Bankeraceae"	"Hydnellum"	"Hydnellum_concrescens"	"RDP"
"OTU3058"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3059"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3060"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	NA	NA	NA	NA	"IDTAXA"
"OTU3061"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU3062"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	NA	NA	NA	NA	"RDP"
"OTU3063"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU3064"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3065"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3066"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"OTU3067"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3068"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Glomerellales"	"Plectosphaerellaceae"	"Gibellulopsis"	"Gibellulopsis_chrysanthemi"	"IDTAXA"
"OTU3069"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"RDP"
"OTU3070"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	NA	NA	"RDP"
"OTU3071"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"IDTAXA"
"OTU3072"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiales_fam_Incertae_sedis"	"Amylocarpus"	"Amylocarpus_encephaloides"	"RDP"
"OTU3073"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3074"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Glomerellales"	"Plectosphaerellaceae"	NA	NA	"RDP"
"OTU3075"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	"Ceratobasidium"	NA	"RDP"
"OTU3076"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3077"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Auriculariales"	"Exidiaceae"	"Basidiodendron"	"Basidiodendron_luteogriseum"	"RDP"
"OTU3078"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Ascobolaceae"	"Ascobolus"	NA	"RDP"
"OTU3079"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	NA	NA	"RDP"
"OTU3080"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
"OTU3081"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3082"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3083"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
"OTU3084"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
"OTU3085"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3086"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA	"IDTAXA"
"OTU3087"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3088"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	NA	NA	NA	"RDP"
"OTU3089"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Onygenaceae"	"Auxarthron"	NA	"RDP"
"OTU3090"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3091"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Clavulinaceae"	NA	NA	"RDP"
"OTU3092"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3093"	"Fungi"	"Kickxellomycota"	"Kickxellomycetes"	"Kickxellales"	"Kickxellaceae"	"Ramicandelaber"	"Ramicandelaber_longisporus"	"RDP"
"OTU3094"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	NA	NA	NA	"RDP"
"OTU3095"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3096"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliaceae"	"Arthrobotrys"	"Arthrobotrys_conoides"	"RDP"
"OTU3097"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3098"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	NA	NA	NA	"RDP"
"OTU3099"	"Fungi"	"Ascomycota"	"Dothideomycetes"	NA	NA	NA	NA	"IDTAXA"
"OTU3100"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU3101"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3102"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	"Spizellomyces"	NA	"RDP"
"OTU3103"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Stachybotryaceae"	"Smaragdiniseta"	"Smaragdiniseta_bisetosa"	"RDP"
"OTU3104"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3105"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3106"	"Fungi"	"Ascomycota"	"Geoglossomycetes"	"Geoglossales"	NA	NA	NA	"RDP"
"OTU3107"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Tricholomataceae"	"Mycena"	"Mycena_zephirus"	"RDP"
"OTU3108"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Glomerellales"	"Glomerellaceae"	"Colletotrichum"	"Colletotrichum_circinans"	"RDP"
"OTU3109"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Sporormiaceae"	"Preussia"	"Preussia_globosa"	"RDP"
"OTU3110"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3111"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU3112"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Myrmecridiales"	"Myrmecridiaceae"	"Myrmecridium"	"Myrmecridium_schulzeri"	"IDTAXA"
"OTU3113"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	NA	NA	NA	"RDP"
"OTU3114"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3115"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"OTU3116"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Stephanosporaceae"	"Cristinia"	NA	"RDP"
"OTU3117"	"Fungi"	"Kickxellomycota"	"GS19"	"GS19"	NA	NA	NA	"RDP"
"OTU3118"	"Fungi"	"Ascomycota"	"Leotiomycetes"	NA	NA	NA	NA	"RDP"
"OTU3119"	"Fungi"	"Ascomycota"	"Leotiomycetes"	NA	NA	NA	NA	"IDTAXA"
"OTU3120"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3121"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiaceae"	"Rhizophydium"	"Rhizophydium_brooksianum"	"RDP"
"OTU3122"	"Fungi"	"Ascomycota"	"Leotiomycetes"	NA	NA	NA	NA	"RDP"
"OTU3123"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3124"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3125"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU3126"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Leucosporidiales"	"Leucosporidiaceae"	"Mastigobasidium"	"Mastigobasidium_sp"	"IDTAXA"
"OTU3127"	"Fungi"	"Kickxellomycota"	"GS19"	"GS19"	NA	NA	NA	"RDP"
"OTU3128"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Saccharomycetales_fam_Incertae_sedis"	"Myxozyma"	"Myxozyma_melibiosi"	"RDP"
"OTU3129"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3130"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA	"RDP"
"OTU3131"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3132"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	"Waitea"	"Waitea_circinata"	"RDP"
"OTU3133"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3134"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3135"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU3136"	"Fungi"	"Basidiomycota"	"Geminibasidiomycetes"	"Geminibasidiales"	"Geminibasidiaceae"	"Geminibasidium"	"Geminibasidium_sp"	"IDTAXA"
"OTU3137"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Tricholomataceae"	"Tricholoma"	"Tricholoma_saponaceum"	"RDP"
"OTU3138"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3139"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Sphaerostilbella"	"Sphaerostilbella_lutea"	"RDP"
"OTU3140"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Tulasnellaceae"	"Epulorhiza"	"Epulorhiza_sp"	"IDTAXA"
"OTU3141"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	NA	NA	"RDP"
"OTU3142"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Polyporales"	"Polyporales_fam_Incertae_sedis"	"Climacocystis"	"Climacocystis_borealis"	"RDP"
"OTU3143"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3144"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Microdochiaceae"	"Idriella"	"Idriella_sp"	"IDTAXA"
"OTU3145"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3146"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Dactylonectria"	"Dactylonectria_anthuriicola"	"RDP"
"OTU3147"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	NA	NA	NA	"RDP"
"OTU3148"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Trichocomaceae"	"Talaromyces"	"Talaromyces_luteus"	"RDP"
"OTU3149"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	NA	"IDTAXA"
"OTU3150"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Saccharomycetales_fam_Incertae_sedis"	"Starmerella"	"Starmerella_lactis-condensi"	"RDP"
"OTU3151"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3152"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	NA	NA	NA	"RDP"
"OTU3153"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3154"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	NA	NA	"RDP"
"OTU3155"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"IDTAXA"
"OTU3156"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3157"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3158"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporales_fam_Incertae_sedis"	"Pteridiospora"	"Pteridiospora_sp"	"IDTAXA"
"OTU3159"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3160"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pezizaceae"	NA	NA	"RDP"
"OTU3161"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiales_fam_Incertae_sedis"	"Mirandina"	"Mirandina_sp"	"IDTAXA"
"OTU3162"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Clavulinaceae"	NA	NA	"RDP"
"OTU3163"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3164"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3165"	"Fungi"	"Kickxellomycota"	"GS19"	"GS19"	NA	NA	NA	"RDP"
"OTU3166"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiales_fam_Incertae_sedis"	"Chalara"	"Chalara_piceae-abietis"	"RDP"
"OTU3167"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Phaffomycetaceae"	"Wickerhamomyces"	"Wickerhamomyces_xylosivorus"	"RDP"
"OTU3168"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Xylariaceae"	NA	NA	"RDP"
"OTU3169"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3170"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3171"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	NA	NA	"RDP"
"OTU3172"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Leptosphaeriaceae"	"Leptosphaeria"	"Leptosphaeria_contecta"	"RDP"
"OTU3173"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3174"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3175"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Fusarium"	"Fusarium_oxysporum"	"RDP"
"OTU3176"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3177"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Parasola"	"Parasola_plicatilis"	"IDTAXA"
"OTU3178"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	"Scutellinia"	NA	"RDP"
"OTU3179"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Tremellodendropsidales"	NA	NA	NA	"IDTAXA"
"OTU3180"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3181"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3182"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU3183"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"Penicillium_oxalicum"	"RDP"
"OTU3184"	"Fungi"	"Glomeromycota"	"Paraglomeromycetes"	"Paraglomerales"	"Paraglomeraceae"	"Paraglomus"	"Paraglomus_sp"	"IDTAXA"
"OTU3185"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3186"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU3187"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3188"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3189"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Hypholoma"	"Hypholoma_lateritium"	"IDTAXA"
"OTU3190"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA	"RDP"
"OTU3191"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Thelephorales"	"Thelephoraceae"	"Tomentella"	"Tomentella_ellisii"	"RDP"
"OTU3192"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Saccharomycodaceae"	"Hanseniaspora"	"Hanseniaspora_osmophila"	"RDP"
"OTU3193"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	NA	NA	NA	"RDP"
