"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"classifier"
"OTU2009"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Clavicipitaceae"	"Metarhizium"	"Metarhizium_marquandii"	"RDP"
"OTU2010"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2011"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Corynascella"	"Corynascella_inquinata"	"RDP"
"OTU2012"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA	"RDP"
"OTU2013"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Onygenales_fam_Incertae_sedis"	"Malbranchea"	"Malbranchea_flocciformis"	"RDP"
"OTU2014"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pezizaceae"	"Oedocephalum"	"Oedocephalum_adhaerens"	"RDP"
"OTU2015"	"Fungi"	"Rozellomycota"	"Rozellomycotina_cls_Incertae_sedis"	"GS07"	NA	NA	NA	"RDP"
"OTU2016"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"IDTAXA"
"OTU2017"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	NA	NA	NA	"RDP"
"OTU2018"	"Fungi"	"Zoopagomycota"	"Zoopagomycetes"	"Zoopagales"	"Piptocephalidaceae"	"Syncephalis"	"Syncephalis_plumigaleata"	"RDP"
"OTU2019"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	"Pulvinula"	NA	"RDP"
"OTU2020"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Typhulaceae"	"Typhula"	"Typhula_variabilis"	"RDP"
"OTU2021"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2022"	"Fungi"	"Mucoromycota"	"Mucoromycetes"	"Mucorales"	"Lichtheimiaceae"	"Lichtheimia"	"Lichtheimia_hyalospora"	"RDP"
"OTU2023"	"Fungi"	"Chytridiomycota"	"Rhizophlyctidomycetes"	"Rhizophlyctidales"	"Rhizophlyctidaceae"	"Rhizophlyctis"	"Rhizophlyctis_rosea"	"RDP"
"OTU2024"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	NA	NA	NA	"RDP"
"OTU2025"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	"Aspergillus_pseudodeflectus"	"RDP"
"OTU2026"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU2027"	"Fungi"	"Basidiomycota"	"Pucciniomycetes"	"Platygloeales"	NA	NA	NA	"IDTAXA"
"OTU2028"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2029"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Thelebolales"	"Pseudeurotiaceae"	"Geomyces"	NA	"RDP"
"OTU2030"	"Fungi"	"Glomeromycota"	"Paraglomeromycetes"	"Paraglomerales"	"Paraglomeraceae"	"Paraglomus"	"Paraglomus_laccatum"	"RDP"
"OTU2031"	"Fungi"	"Zoopagomycota"	"Zoopagomycetes"	"Zoopagales"	"Piptocephalidaceae"	"Syncephalis"	"Syncephalis_sp"	"IDTAXA"
"OTU2032"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	NA	NA	NA	"RDP"
"OTU2033"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
"OTU2034"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Corticiales"	"Corticiaceae"	"Corticium"	NA	"RDP"
"OTU2035"	"Fungi"	"Kickxellomycota"	"Kickxellomycetes"	"Kickxellales"	"Kickxellaceae"	"Coemansia"	"Coemansia_furcata"	"RDP"
"OTU2036"	"Fungi"	"Zoopagomycota"	"Zoopagomycetes"	"Zoopagales"	"Piptocephalidaceae"	"Piptocephalis"	"Piptocephalis_graefenhanii"	"RDP"
"OTU2037"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2038"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	NA	NA	"RDP"
"OTU2039"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Phallales"	"Phallaceae"	"Phallus"	"Phallus_impudicus"	"RDP"
"OTU2040"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Myriangiales"	"Elsinoaceae"	"Sphaceloma"	"Sphaceloma_murrayae"	"RDP"
"OTU2041"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Psilocybe"	"Psilocybe_coprophila"	"RDP"
"OTU2042"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2043"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	"Scutellinia"	NA	"IDTAXA"
"OTU2044"	"Fungi"	"Basidiomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU2045"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	NA	NA	NA	NA	"RDP"
"OTU2046"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA	"RDP"
"OTU2047"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Filobasidiales"	"Piskurozymaceae"	"Solicoccozyma"	"Solicoccozyma_aeria"	"IDTAXA"
"OTU2048"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU2049"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2050"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiaceae"	"Rhizophydium"	NA	"RDP"
"OTU2051"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU2052"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2053"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Venturiales"	"Sympoventuriaceae"	"Ochroconis"	"Ochroconis_bacilliformis"	"RDP"
"OTU2054"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2055"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2056"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	NA	NA	NA	"IDTAXA"
"OTU2057"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU2058"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	NA	"IDTAXA"
"OTU2059"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2060"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Auriculariales"	NA	NA	NA	"RDP"
"OTU2061"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Boletales"	"Sclerodermataceae"	"Scleroderma"	"Scleroderma_verrucosum"	"RDP"
"OTU2062"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2063"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Bolbitiaceae"	"Pholiotina"	NA	"RDP"
"OTU2064"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2065"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliaceae"	NA	NA	"RDP"
"OTU2066"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2067"	"Fungi"	"Chytridiomycota"	"Chytridiomycetes"	"Chytridiales"	NA	NA	NA	"RDP"
"OTU2068"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2069"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Boletales"	"Boletinellaceae"	"Phlebopus"	NA	"RDP"
"OTU2070"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2071"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	NA	"RDP"
"OTU2072"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	NA	NA	"RDP"
"OTU2073"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2074"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2075"	"Fungi"	"Basidiomycota"	"Ustilaginomycetes"	"Ustilaginales"	"Ustilaginaceae"	"Moesziomyces"	"Moesziomyces_aphidis"	"RDP"
"OTU2076"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2077"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Glomus"	"Glomus_sp"	"IDTAXA"
"OTU2078"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	NA	NA	NA	"RDP"
"OTU2079"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2080"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Gymnoascaceae"	"Gymnoascus"	"Gymnoascus_reessii"	"RDP"
"OTU2081"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2082"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2083"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Thelebolales"	"Pseudeurotiaceae"	"Connersia"	"Connersia_sp"	"IDTAXA"
"OTU2084"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA	"RDP"
"OTU2085"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliaceae"	"Orbilia"	NA	"RDP"
"OTU2086"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Thelebolales"	"Pseudeurotiaceae"	"Geomyces"	NA	"RDP"
"OTU2087"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Acremonium"	"Acremonium_fusidioides"	"RDP"
"OTU2088"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
"OTU2089"	"Fungi"	"Rozellomycota"	"Rozellomycotina_cls_Incertae_sedis"	"GS02"	NA	NA	NA	"RDP"
"OTU2090"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiales_fam_Incertae_sedis"	"Coralloidiomyces"	"Coralloidiomyces_digitatus"	"IDTAXA"
"OTU2091"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2092"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Parasola"	"Parasola_hercules"	"RDP"
"OTU2093"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2094"	"Fungi"	"Ascomycota"	"Laboulbeniomycetes"	"Pyxidiophorales"	"Pyxidiophoraceae"	"Pyxidiophora"	"Pyxidiophora_microspora"	"RDP"
"OTU2095"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2096"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU2097"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"OTU2098"	"Fungi"	"Chytridiomycota"	"Rhizophlyctidomycetes"	"Rhizophlyctidales"	"Rhizophlyctidaceae"	"Rhizophlyctis"	"Rhizophlyctis_rosea"	"RDP"
"OTU2099"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Lycoperdaceae"	"Lycoperdon"	"Lycoperdon_nigrescens"	"RDP"
"OTU2100"	"Fungi"	"Zoopagomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU2101"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2102"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"Penicillium_coprobium"	"IDTAXA"
"OTU2103"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2104"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2105"	"Fungi"	"Ascomycota"	"Laboulbeniomycetes"	"Pyxidiophorales"	NA	NA	NA	"RDP"
"OTU2106"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2107"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2108"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Monascus"	"Monascus_purpureus"	"RDP"
"OTU2109"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"RDP"
"OTU2110"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2111"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2112"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Kriegeriales"	"Camptobasidiaceae"	"Glaciozyma"	"Glaciozyma_martinii"	"RDP"
"OTU2113"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Glomus"	"Glomus_sp"	"IDTAXA"
"OTU2114"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
"OTU2115"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2116"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2117"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU2118"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"RDP"
"OTU2119"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2120"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	"Spizellomyces"	"Spizellomyces_lactosolyticus"	"IDTAXA"
"OTU2121"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Podospora"	"Podospora_cochleariformis"	"RDP"
"OTU2122"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2123"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2124"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2125"	"Fungi"	"Chytridiomycota"	"Chytridiomycetes"	"Chytridiales"	NA	NA	NA	"IDTAXA"
"OTU2126"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2127"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2128"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2129"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2130"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Marasmiaceae"	"Marasmius"	"Marasmius_apatelius"	"RDP"
"OTU2131"	"Fungi"	"Chytridiomycota"	"Lobulomycetes"	"Lobulomycetales"	NA	NA	NA	"IDTAXA"
"OTU2132"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Ascobolaceae"	"Ascobolus"	"Ascobolus_sp"	"IDTAXA"
"OTU2133"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_ambigua"	"IDTAXA"
"OTU2134"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2135"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Filobasidiales"	"Piskurozymaceae"	"Solicoccozyma"	"Solicoccozyma_aeria"	"IDTAXA"
"OTU2136"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU2137"	"Fungi"	"Blastocladiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU2138"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU2139"	"Fungi"	"Ascomycota"	"Dothideomycetes"	NA	NA	NA	NA	"RDP"
"OTU2140"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Halosphaeriaceae"	"Cirrenalia"	"Cirrenalia_iberica"	"RDP"
"OTU2141"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2142"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2143"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymosphaeriaceae"	"Didymosphaeria"	"Didymosphaeria_variabile"	"RDP"
"OTU2144"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU2145"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2146"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2147"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Xylariales_fam_Incertae_sedis"	"Pseudoanthostomella"	"Pseudoanthostomella_conorum"	"RDP"
"OTU2148"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2149"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2150"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU2151"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Rhynchogastremataceae"	"Papiliotrema"	"Papiliotrema_laurentii"	"RDP"
"OTU2152"	"Fungi"	"Chytridiomycota"	"Rhizophlyctidomycetes"	"Rhizophlyctidales"	"Rhizophlyctidaceae"	"Rhizophlyctis"	"Rhizophlyctis_rosea"	"RDP"
"OTU2153"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2154"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU2155"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Coniochaetales"	"Coniochaetaceae"	NA	NA	"IDTAXA"
"OTU2156"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU2157"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2158"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Leptosphaeriaceae"	"Acicuseptoria"	"Acicuseptoria_rumicis"	"RDP"
"OTU2159"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Leotiaceae"	"Alatospora"	NA	"RDP"
"OTU2160"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	NA	NA	NA	"RDP"
"OTU2161"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Microbotryomycetes_ord_Incertae_sedis"	"Chrysozymaceae"	"Udeniozyma"	"Udeniozyma_ferulica"	"RDP"
"OTU2162"	"Fungi"	"Basidiomycota"	"Cystobasidiomycetes"	"Erythrobasidiales"	"Erythrobasidiales_fam_Incertae_sedis"	"Sakaguchia"	"Sakaguchia_lamellibrachiae"	"RDP"
"OTU2163"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiaceae"	"Rhizophydium"	"Rhizophydium_brooksianum"	"RDP"
"OTU2164"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2165"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Cladorrhinum"	"Cladorrhinum_foecundissimum"	"RDP"
"OTU2166"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU2167"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2168"	"Fungi"	"Ascomycota"	"Leotiomycetes"	NA	NA	NA	NA	"RDP"
"OTU2169"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2170"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	"Mycosphaerellaceae"	"Ramularia"	"Ramularia_rhabdospora"	"RDP"
"OTU2171"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2172"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2173"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"OTU2174"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2175"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2176"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Corticiales"	"Corticiaceae"	NA	NA	"RDP"
"OTU2177"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Cortinariaceae"	"Cortinarius"	NA	"RDP"
"OTU2178"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2179"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2180"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA	"IDTAXA"
"OTU2181"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporales_fam_Incertae_sedis"	"Hermatomyces"	NA	"RDP"
"OTU2182"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2183"	"Fungi"	"Basidiomycota"	"Pucciniomycetes"	"Platygloeales"	"Eocronartiaceae"	"Eocronartium"	NA	"RDP"
"OTU2184"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"OTU2185"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Boletales"	"Boletinellaceae"	"Phlebopus"	NA	"RDP"
"OTU2186"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	NA	NA	NA	NA	"IDTAXA"
"OTU2187"	"Fungi"	"Basidiomycota"	"Agaricostilbomycetes"	"Agaricostilbales"	"Chionosphaeraceae"	"Kurtzmanomyces"	"Kurtzmanomyces_tardus"	"RDP"
"OTU2188"	"Fungi"	"Ascomycota"	"Geoglossomycetes"	"Geoglossales"	NA	NA	NA	"RDP"
"OTU2189"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2190"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Curvularia"	"Curvularia_buchloes"	"RDP"
"OTU2191"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	NA	NA	NA	"IDTAXA"
"OTU2192"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA	"RDP"
"OTU2193"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Sordariales_fam_Incertae_sedis"	"Ramophialophora"	"Ramophialophora_humicola"	"RDP"
"OTU2194"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Scopulariopsis"	"Scopulariopsis_acremonium"	"RDP"
"OTU2195"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Polyporales"	"Podoscyphaceae"	"Hypochnicium"	"Hypochnicium_sp"	"IDTAXA"
"OTU2196"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2197"	"Fungi"	"Glomeromycota"	"Paraglomeromycetes"	"Paraglomerales"	"Paraglomeraceae"	"Paraglomus"	"Paraglomus_laccatum"	"RDP"
"OTU2198"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"OTU2199"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiaceae"	"Rhizophydium"	"Rhizophydium_brooksianum"	"RDP"
"OTU2200"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Alternaria"	"Alternaria_mimicula"	"IDTAXA"
"OTU2201"	"Fungi"	"Zoopagomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU2202"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Onygenales_fam_Incertae_sedis"	"Malbranchea"	"Malbranchea_flocciformis"	"RDP"
"OTU2203"	"Fungi"	"Mucoromycota"	"Endogonomycetes"	"Endogonales"	"Endogonales_fam_Incertae_sedis"	"Densospora"	NA	"RDP"
"OTU2204"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2205"	"Fungi"	"Kickxellomycota"	"GS19"	"GS19"	NA	NA	NA	"RDP"
"OTU2206"	"Fungi"	"Rozellomycota"	"Rozellomycotina_cls_Incertae_sedis"	"GS05"	NA	NA	NA	"RDP"
"OTU2207"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2208"	"Fungi"	"Blastocladiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU2209"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	"Rhizoctonia"	NA	"RDP"
"OTU2210"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	"Mycosphaerellaceae"	"Pseudocercospora"	"Pseudocercospora_richardsoniicola"	"RDP"
"OTU2211"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Clavariaceae"	"Clavaria"	"Clavaria_tenuipes"	"RDP"
"OTU2212"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Clavariaceae"	"Clavaria"	"Clavaria_tenuipes"	"RDP"
"OTU2213"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU2214"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2215"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU2216"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
